transaction_id,amount,transaction_type,country,is_international,account_age_days,num_prev_transactions,device_trusted,fraud
93299,213.15,withdrawal,FR,0,1963,810,1,0
93300,54.13,online,US,0,2672,851,0,0
93301,140.92,online,DE,0,3376,919,0,0
93302,51.57,withdrawal,FR,0,3626,328,0,0
93303,190.33,withdrawal,CN,0,2424,484,1,0
93304,716.93,pos,US,1,2837,337,1,0
93305,228.57,pos,US,1,4637,599,1,1
93306,5.74,withdrawal,FR,0,362,872,0,0
93307,16.05,pos,IN,1,2654,553,0,0
93308,78.06,withdrawal,CN,1,2355,339,1,0
93309,325.97,pos,CN,1,3443,82,1,0
93310,52.14,online,IN,0,66,760,1,0
93311,32.44,online,US,0,3646,718,0,0
93312,335.18,online,FR,1,4402,632,1,0
93313,123.37,pos,CN,1,1762,452,0,0
93314,147.16,withdrawal,CN,0,4896,255,1,0
93315,11.74,online,DE,0,2047,457,1,0
93316,30.46,pos,FR,0,2011,249,0,0
93317,70.04,pos,UK,0,1125,618,1,0
93318,133.35,withdrawal,US,1,908,217,1,0
93319,42.66,withdrawal,CN,1,3646,808,0,0
93320,22.85,online,DE,1,2882,223,1,0
93321,57.48,withdrawal,FR,1,3413,913,0,0
93322,55.22,pos,UK,1,1960,250,0,0
93323,206.33,online,DE,0,3248,197,1,0
93324,271.46,pos,IN,1,2418,506,1,0
93325,18.49,withdrawal,FR,1,4272,307,1,0
93326,32.78,online,CN,0,2188,42,0,0
93327,154.19,online,DE,0,1987,291,1,0
93328,28.11,pos,US,0,189,703,0,0
93329,30.74,online,IN,1,3695,803,1,0
93330,112.9,online,FR,0,2330,727,0,0
93331,71.51,online,UK,1,4228,860,0,0
93332,121.61,online,FR,1,2301,570,0,0
93333,7.54,pos,UK,0,808,359,1,0
93334,70.16,pos,US,0,3781,485,1,0
93335,111.73,pos,DE,0,1353,227,1,0
93336,64.32,pos,CN,0,1885,31,0,0
93337,13.68,withdrawal,IN,1,4122,7,1,0
93338,14.37,pos,DE,1,4406,892,1,0
93339,88.67,pos,FR,0,1363,493,1,1
93340,15.55,pos,US,1,3468,930,0,0
93341,36.21,withdrawal,CN,1,4072,561,0,0
93342,58.19,online,IN,0,3842,187,1,0
93343,89.97,online,UK,1,4538,267,1,0
93344,30.83,withdrawal,CN,0,2355,938,1,0
93345,51.96,online,US,1,3782,454,1,0
93346,45.86,pos,IN,0,2102,939,0,0
93347,10.21,online,US,0,3652,255,1,0
93348,162.84,pos,CN,0,2146,855,1,0
93349,135.63,online,IN,1,1652,775,0,0
93350,153.31,online,US,1,3092,316,1,0
93351,15.94,withdrawal,UK,0,905,403,0,0
93352,72.89,withdrawal,IN,0,3200,741,1,0
93353,40.09,online,DE,0,3313,280,0,0
93354,42.85,withdrawal,FR,1,2806,463,1,0
93355,6.81,withdrawal,IN,0,3835,294,1,0
93356,291.58,pos,CN,1,1843,659,1,0
93357,280.84,withdrawal,US,0,4663,37,1,0
93358,52.48,pos,DE,1,255,76,1,0
93359,192.71,pos,FR,0,1763,340,1,0
93360,40.06,pos,UK,0,2171,703,1,0
93361,81.97,withdrawal,CN,0,773,135,0,0
93362,136.49,pos,DE,0,1913,561,0,0
93363,74.04,online,UK,1,3860,310,1,0
93364,17.89,online,IN,0,830,764,0,0
93365,47.65,online,CN,1,3540,460,0,0
93366,142.5,online,DE,0,981,928,0,0
93367,151.81,withdrawal,IN,0,197,719,1,0
93368,41.24,pos,IN,1,4417,604,1,0
93369,77.76,pos,IN,0,4694,293,1,0
93370,23.21,online,CN,1,4470,98,1,0
93371,28.91,online,US,1,1277,753,1,0
93372,15.64,pos,DE,1,1027,447,1,0
93373,57.61,pos,UK,0,599,471,1,0
93374,127.26,withdrawal,CN,1,3829,402,0,0
93375,211.35,pos,FR,1,4248,472,1,0
93376,78.68,pos,UK,0,1668,234,0,0
93377,105.57,withdrawal,IN,0,702,463,0,0
93378,31.04,pos,UK,1,4914,241,0,0
93379,22.57,withdrawal,UK,0,3143,730,0,0
93380,50.37,online,FR,1,2006,867,0,0
93381,81.85,withdrawal,IN,1,2267,850,1,0
93382,3.41,pos,DE,1,1473,763,1,0
93383,9.66,online,UK,1,4511,696,1,0
93384,99.63,online,DE,0,2691,236,0,0
93385,22.23,online,FR,0,4791,424,1,0
93386,60.4,online,CN,1,3348,231,1,0
93387,275.7,pos,CN,0,2304,994,1,0
93388,198.49,withdrawal,US,1,2754,884,0,0
93389,6.58,online,FR,1,4188,180,1,0
93390,6.05,online,CN,0,1317,30,1,0
93391,15.69,withdrawal,IN,1,1503,507,0,0
93392,12.38,pos,CN,1,157,69,1,0
93393,29.28,online,UK,0,4034,898,1,0
93394,46.53,pos,US,1,1843,479,1,0
93395,8.66,withdrawal,UK,1,3742,883,1,0
93396,61.72,online,FR,0,4386,842,1,0
93397,75.46,pos,UK,1,700,339,1,0
93398,108.35,pos,UK,1,3470,182,0,0
93399,52.14,pos,DE,0,607,356,0,0
93400,35.08,pos,IN,0,2872,30,1,0
93401,103.05,online,CN,1,264,994,1,0
93402,242.13,online,DE,0,920,773,1,0
93403,50.5,online,FR,1,1738,218,0,1
93404,34.73,online,UK,1,3896,811,1,0
93405,126.49,withdrawal,CN,1,4825,511,1,0
93406,209.78,withdrawal,FR,0,4361,629,1,0
93407,321.39,pos,US,1,4232,912,0,0
93408,24.86,withdrawal,DE,0,1356,407,0,0
93409,36.06,withdrawal,UK,0,1709,342,1,0
93410,236.3,pos,FR,1,2921,70,0,0
93411,31.47,pos,FR,0,1714,371,0,0
93412,42.4,pos,FR,1,3709,805,1,0
93413,102.02,withdrawal,US,1,3975,704,1,0
93414,83.96,withdrawal,FR,1,1632,428,1,0
93415,210.25,online,IN,0,1564,476,0,0
93416,94.64,pos,DE,1,3409,610,1,0
93417,67.12,online,UK,0,1018,335,0,0
93418,7.68,pos,IN,0,1143,707,1,0
93419,368.99,pos,CN,1,4113,796,1,0
93420,54.87,pos,DE,0,1309,361,0,1
93421,85.0,pos,FR,1,1184,338,1,0
93422,69.72,online,DE,1,489,756,0,0
93423,133.93,pos,US,0,4198,320,1,0
93424,103.97,pos,IN,1,3027,781,1,0
93425,41.96,pos,FR,0,504,286,1,0
93426,73.41,withdrawal,CN,0,2847,288,1,0
93427,174.89,pos,CN,0,1030,336,0,0
93428,100.36,withdrawal,DE,0,374,854,0,0
93429,309.2,withdrawal,DE,1,1556,694,0,0
93430,140.22,online,CN,1,4472,379,0,0
93431,66.4,pos,IN,1,1294,98,1,0
93432,164.51,pos,CN,0,3012,163,0,0
93433,58.37,online,FR,1,3517,188,1,0
93434,23.98,withdrawal,DE,1,1128,200,1,0
93435,99.35,pos,CN,0,2488,181,0,0
93436,43.68,online,FR,1,3831,584,0,0
93437,2.52,pos,US,1,3035,74,1,0
93438,24.09,online,CN,0,4040,601,0,0
93439,18.28,online,FR,1,2191,73,0,0
93440,158.41,pos,US,0,3000,703,1,0
93441,129.72,pos,UK,1,1724,217,1,0
93442,95.33,withdrawal,UK,0,248,595,1,0
93443,272.31,online,IN,0,1819,967,1,0
93444,19.61,withdrawal,US,1,2897,207,1,0
93445,17.82,pos,CN,0,1859,459,0,0
93446,239.78,pos,DE,1,4304,850,1,0
93447,104.1,pos,FR,1,209,214,1,0
93448,81.55,withdrawal,FR,1,4006,884,0,0
93449,134.67,withdrawal,CN,1,710,273,0,1
93450,33.08,online,CN,0,2096,353,0,0
93451,90.36,pos,US,1,2261,580,1,0
93452,55.67,withdrawal,DE,0,4874,868,0,0
93453,36.67,withdrawal,DE,0,114,806,0,0
93454,209.0,pos,US,0,3594,255,1,0
93455,17.51,withdrawal,IN,1,908,765,1,0
93456,1.8,online,US,1,776,1,1,0
93457,44.49,withdrawal,CN,1,3847,190,1,0
93458,22.12,pos,CN,1,2661,191,1,0
93459,166.62,withdrawal,DE,1,992,229,0,0
93460,13.54,online,UK,0,1360,581,0,0
93461,277.24,pos,US,0,4702,335,1,0
93462,18.34,online,FR,1,1499,283,0,0
93463,220.06,online,CN,0,1740,181,0,0
93464,18.44,withdrawal,IN,1,939,727,0,0
93465,4.91,online,FR,0,3127,971,1,0
93466,66.91,withdrawal,US,0,2622,205,1,0
93467,44.06,withdrawal,CN,0,1231,386,1,0
93468,91.09,pos,FR,1,1678,533,0,0
93469,102.37,withdrawal,DE,0,3048,336,0,0
93470,272.39,withdrawal,US,0,659,988,1,0
93471,305.16,online,IN,1,2819,824,1,0
93472,68.31,withdrawal,IN,0,3124,787,1,0
93473,23.4,pos,FR,0,3102,709,1,0
93474,28.4,pos,US,1,2800,974,0,0
93475,10.5,pos,UK,0,1293,798,0,0
93476,32.83,withdrawal,CN,1,698,207,0,0
93477,242.35,withdrawal,FR,0,3892,469,0,0
93478,45.35,online,FR,1,2282,953,0,0
93479,99.3,withdrawal,DE,1,2923,65,0,0
93480,397.62,pos,US,1,3607,581,1,0
93481,11.29,pos,UK,0,3216,341,0,0
93482,149.33,pos,FR,1,1987,749,1,0
93483,120.29,online,CN,1,1614,611,1,0
93484,170.95,withdrawal,CN,0,263,151,0,0
93485,14.75,withdrawal,US,1,1627,577,0,0
93486,69.67,pos,IN,0,4941,343,0,0
93487,99.97,pos,UK,0,3277,521,1,0
93488,142.75,pos,IN,1,4345,894,0,1
93489,124.7,online,US,0,4909,995,0,0
93490,84.62,pos,US,0,1408,720,1,0
93491,63.33,online,DE,0,785,372,0,0
93492,284.24,online,UK,1,4589,582,1,0
93493,20.06,withdrawal,UK,0,4630,338,1,0
93494,22.86,online,IN,1,2429,484,0,0
93495,11.77,pos,CN,0,419,204,0,0
93496,11.95,pos,IN,1,3563,449,1,0
93497,206.74,online,CN,0,1327,538,0,0
93498,93.27,pos,UK,1,2364,783,1,0
93499,273.48,online,UK,1,1545,531,0,0
93500,217.92,withdrawal,DE,0,3171,256,0,0
93501,35.74,online,UK,0,71,770,1,0
93502,102.53,pos,US,0,4977,674,0,0
93503,47.71,online,US,1,877,155,0,0
93504,208.89,pos,DE,1,4829,940,0,0
93505,132.52,pos,IN,1,1595,772,0,0
93506,13.18,withdrawal,IN,0,236,442,1,0
93507,29.21,withdrawal,CN,1,4296,234,1,0
93508,107.17,online,FR,0,417,228,0,0
93509,28.25,pos,DE,0,2291,884,0,0
93510,76.37,pos,CN,0,1506,795,1,0
93511,28.0,online,DE,1,3056,632,1,0
93512,114.74,online,US,1,4412,704,0,0
93513,7.8,online,US,0,2235,526,1,0
93514,127.74,pos,FR,0,1500,959,1,0
93515,41.1,online,CN,0,175,812,1,0
93516,60.43,withdrawal,FR,0,2638,818,1,0
93517,66.08,withdrawal,US,0,4161,751,1,0
93518,21.61,pos,US,0,375,811,1,0
93519,285.01,online,UK,1,821,91,0,0
93520,0.02,online,FR,0,2134,360,1,0
93521,46.64,pos,UK,0,1276,334,1,0
93522,13.76,withdrawal,UK,0,2196,389,1,0
93523,44.62,withdrawal,UK,1,2150,525,0,0
93524,10.98,online,US,1,1122,46,1,0
93525,47.6,online,DE,0,916,838,0,0
93526,21.55,online,US,1,3408,143,1,0
93527,80.7,online,CN,0,2654,468,0,0
93528,1.2,withdrawal,US,1,4709,677,0,0
93529,70.54,withdrawal,IN,1,1193,82,1,0
93530,33.23,online,UK,0,2419,338,1,0
93531,38.78,online,US,1,2689,362,1,0
93532,43.8,online,CN,0,4917,610,0,0
93533,105.76,pos,UK,0,3115,473,0,0
93534,141.79,online,US,0,239,218,1,1
93535,40.0,online,UK,0,2305,397,1,0
93536,259.02,withdrawal,CN,0,1726,167,0,0
93537,137.14,pos,DE,0,4078,120,0,0
93538,51.72,pos,DE,0,4835,785,0,0
93539,10.29,pos,CN,0,1573,896,1,0
93540,82.18,withdrawal,US,1,3740,195,0,0
93541,95.13,withdrawal,UK,0,263,970,0,0
93542,14.65,withdrawal,IN,1,1065,567,1,1
93543,191.07,pos,IN,0,464,895,0,0
93544,48.03,pos,IN,0,4606,365,1,0
93545,16.53,withdrawal,IN,1,730,930,1,0
93546,73.58,pos,IN,1,4889,901,1,0
93547,54.83,pos,FR,0,1801,875,1,0
93548,102.77,online,CN,0,1315,888,0,0
93549,18.94,pos,UK,1,3694,579,1,0
93550,2.1,online,CN,1,4710,339,1,0
93551,64.71,pos,DE,0,2408,292,0,0
93552,17.1,online,FR,0,3623,197,1,0
93553,17.01,online,UK,0,1521,68,1,0
93554,113.3,withdrawal,US,0,3329,720,1,0
93555,29.94,withdrawal,IN,1,1916,360,0,0
93556,183.25,withdrawal,US,1,4355,68,1,0
93557,72.31,online,FR,0,3157,297,0,0
93558,93.67,online,US,0,135,375,1,0
93559,38.7,withdrawal,CN,1,885,473,1,0
93560,25.34,withdrawal,FR,1,4027,557,0,0
93561,17.31,withdrawal,DE,0,2082,285,0,0
93562,122.79,pos,DE,1,854,556,0,0
93563,116.84,pos,CN,1,4938,247,1,0
93564,67.86,online,US,0,2820,641,1,0
93565,152.01,online,CN,1,2733,570,0,0
93566,162.25,online,CN,1,2273,602,0,0
93567,58.37,online,CN,1,4447,327,1,0
93568,105.31,pos,UK,1,406,973,1,0
93569,243.16,online,US,1,887,753,1,0
93570,8.5,online,DE,1,3545,840,1,0
93571,1.22,withdrawal,US,1,3319,611,0,0
93572,64.12,withdrawal,DE,0,3474,866,0,1
93573,40.31,withdrawal,FR,1,1826,446,0,0
93574,9.1,online,CN,0,4270,373,0,0
93575,16.22,online,CN,0,1505,103,1,0
93576,29.77,online,IN,0,4083,362,0,0
93577,10.47,online,DE,1,3958,615,0,0
93578,38.43,pos,DE,1,2664,103,0,0
93579,14.25,pos,DE,1,3661,965,0,0
93580,98.0,pos,FR,0,1493,125,1,0
93581,119.28,pos,CN,0,4715,17,1,0
93582,149.38,online,FR,0,3988,795,1,0
93583,203.84,withdrawal,DE,1,4111,620,1,0
93584,0.31,pos,IN,1,2145,601,1,0
93585,19.41,pos,IN,1,2272,483,1,0
93586,168.56,online,US,0,925,563,1,0
93587,3.1,withdrawal,US,1,4737,19,1,0
93588,109.49,withdrawal,US,0,3840,61,1,0
93589,19.94,online,US,0,3753,75,1,0
93590,70.61,pos,US,1,3869,167,0,0
93591,327.83,withdrawal,UK,1,172,640,0,0
93592,104.61,online,IN,0,3280,529,1,0
93593,45.92,online,IN,0,502,72,1,0
93594,116.8,withdrawal,US,0,2939,414,0,0
93595,0.56,withdrawal,CN,1,3878,630,1,0
93596,300.58,withdrawal,CN,1,3085,739,0,0
93597,42.23,pos,FR,1,3875,151,0,0
93598,391.79,withdrawal,FR,0,1676,652,0,0
93599,112.83,online,DE,1,2023,823,1,0
93600,33.88,pos,US,0,2265,399,0,0
93601,95.52,pos,FR,0,1757,688,1,0
93602,47.84,withdrawal,CN,1,2575,266,0,0
93603,102.95,online,CN,0,1368,959,1,0
93604,156.38,withdrawal,DE,0,3522,307,1,0
93605,63.64,online,CN,1,4790,254,1,0
93606,25.12,pos,CN,1,4988,301,1,0
93607,398.75,pos,DE,0,607,232,0,0
93608,53.21,pos,FR,0,4322,248,0,0
93609,19.41,withdrawal,DE,0,4207,979,1,0
93610,134.41,online,US,0,242,849,1,0
93611,106.5,pos,DE,0,2442,985,1,0
93612,169.61,pos,FR,1,1770,355,1,0
93613,0.17,pos,DE,0,4120,818,0,0
93614,42.67,pos,FR,0,2520,324,1,0
93615,37.77,online,UK,1,4289,348,1,0
93616,257.49,online,US,0,3544,432,1,0
93617,43.03,pos,IN,0,353,407,1,0
93618,74.91,withdrawal,CN,0,2916,106,0,0
93619,0.35,online,CN,0,3189,145,0,0
93620,165.1,pos,CN,1,127,903,0,0
93621,12.1,pos,US,0,628,90,1,0
93622,213.99,pos,UK,1,3395,892,1,0
93623,132.84,online,FR,1,4204,490,0,0
93624,81.28,online,UK,1,3113,547,1,0
93625,138.26,online,US,0,3144,438,0,0
93626,157.45,pos,DE,1,1519,185,1,0
93627,139.33,pos,US,1,4748,589,0,0
93628,108.15,withdrawal,US,1,3493,37,0,0
93629,212.6,online,FR,0,3817,383,1,0
93630,55.0,pos,DE,1,1042,802,0,0
93631,83.51,online,US,1,4683,293,1,0
93632,348.61,online,DE,0,1551,208,0,0
93633,46.56,pos,FR,1,4232,721,1,0
93634,139.0,online,IN,1,3138,722,0,0
93635,49.73,pos,CN,0,3843,814,1,1
93636,63.52,online,IN,0,2217,271,1,0
93637,40.89,online,US,0,3766,20,1,0
93638,16.61,online,UK,0,2446,907,1,0
93639,358.28,pos,DE,1,549,731,1,0
93640,59.3,online,CN,0,4394,306,1,0
93641,32.76,online,IN,0,4906,935,1,0
93642,103.93,pos,UK,0,3690,948,1,0
93643,11.76,online,CN,1,1775,27,1,0
93644,78.4,pos,DE,0,2117,582,1,0
93645,85.36,withdrawal,CN,1,1563,694,1,0
93646,21.81,pos,CN,0,128,887,0,1
93647,320.93,online,UK,0,630,984,0,0
93648,90.31,pos,UK,1,4052,729,1,0
93649,25.18,withdrawal,US,0,4095,446,1,0
93650,179.24,online,UK,0,3050,818,0,0
93651,36.68,online,CN,1,144,918,1,0
93652,130.9,withdrawal,FR,0,383,64,1,1
93653,98.99,withdrawal,UK,0,3295,421,1,0
93654,17.4,pos,IN,0,2915,351,0,0
93655,9.92,pos,UK,0,3856,496,1,0
93656,93.52,pos,DE,1,4856,464,1,0
93657,110.35,pos,CN,1,3887,654,1,0
93658,14.05,withdrawal,UK,1,964,58,1,0
93659,18.96,online,FR,1,1772,697,0,0
93660,5.14,online,UK,0,2890,413,1,0
93661,14.44,pos,US,1,1211,874,0,0
93662,88.69,online,FR,1,4054,712,0,0
93663,22.39,online,CN,0,1629,261,1,0
93664,34.06,pos,DE,0,1418,64,0,0
93665,81.02,pos,DE,1,1033,945,1,0
93666,53.47,withdrawal,DE,1,4762,735,0,0
93667,186.58,pos,UK,0,2496,528,0,0
93668,84.64,withdrawal,CN,0,1709,513,1,0
93669,14.16,online,UK,1,1796,434,0,0
93670,48.5,online,DE,1,2697,241,1,0
93671,29.94,online,FR,1,4611,318,1,0
93672,29.97,withdrawal,UK,1,797,658,1,0
93673,29.63,pos,US,0,3555,470,1,0
93674,54.19,withdrawal,CN,1,3644,165,0,0
93675,14.16,online,UK,0,378,97,1,0
93676,29.09,online,UK,1,4825,446,1,0
93677,120.89,online,CN,1,1023,854,1,0
93678,175.7,online,IN,1,1646,542,0,0
93679,1.39,pos,CN,0,1038,372,1,0
93680,8.71,online,US,0,4310,262,0,0
93681,193.13,online,US,1,149,752,1,0
93682,24.16,pos,FR,0,3859,689,1,0
93683,37.42,withdrawal,UK,1,4085,926,0,0
93684,41.11,pos,IN,1,4871,256,1,0
93685,200.9,online,DE,1,4432,648,0,0
93686,17.76,online,IN,1,3874,185,0,0
93687,167.42,withdrawal,DE,0,4173,753,1,0
93688,63.05,pos,DE,1,1195,547,1,0
93689,152.86,online,DE,1,3799,993,1,0
93690,116.49,withdrawal,CN,1,1719,987,0,1
93691,131.71,withdrawal,FR,0,4959,519,1,0
93692,12.09,withdrawal,US,1,3307,363,1,0
93693,36.93,online,US,0,731,548,1,0
93694,25.77,withdrawal,CN,0,3133,54,0,0
93695,13.46,withdrawal,FR,1,3692,413,0,0
93696,101.95,withdrawal,CN,0,2959,136,0,0
93697,118.79,withdrawal,DE,0,3934,16,0,0
93698,15.25,pos,US,1,2792,572,0,0
93699,146.32,online,US,1,3116,200,0,0
93700,33.8,withdrawal,US,1,1658,585,1,0
93701,47.29,online,IN,1,889,932,1,0
93702,499.89,online,FR,1,298,694,0,0
93703,21.32,online,UK,1,1293,280,0,0
93704,12.57,online,FR,1,4815,260,0,0
93705,31.27,online,DE,1,4177,714,1,0
93706,268.54,pos,IN,1,4493,548,0,0
93707,12.79,pos,CN,0,697,690,1,0
93708,95.7,pos,CN,1,2300,700,0,0
93709,157.54,withdrawal,US,0,1882,190,0,0
93710,255.58,online,FR,1,3044,269,0,1
93711,65.01,pos,UK,1,3532,527,0,0
93712,61.19,online,FR,0,4285,460,0,0
93713,175.8,pos,CN,1,2759,711,0,0
93714,21.8,withdrawal,IN,1,4231,776,1,0
93715,62.02,online,UK,0,982,253,0,1
93716,101.54,pos,IN,0,4081,349,1,0
93717,120.43,pos,US,1,1546,755,1,0
93718,11.86,withdrawal,UK,0,3120,318,1,0
93719,201.86,online,UK,1,4397,826,0,0
93720,170.51,online,DE,0,1508,223,0,0
93721,38.13,online,UK,1,1293,859,0,0
93722,64.7,online,FR,0,2782,885,1,0
93723,48.46,pos,UK,1,3339,164,0,0
93724,396.85,online,CN,1,159,348,1,0
93725,87.71,withdrawal,US,0,2317,675,1,0
93726,31.53,withdrawal,FR,0,2404,759,0,0
93727,137.02,pos,DE,0,3915,414,0,0
93728,172.4,pos,FR,0,2518,774,1,0
93729,129.51,withdrawal,FR,1,2161,105,0,0
93730,8.72,withdrawal,IN,0,3754,869,1,0
93731,33.93,pos,CN,0,2158,92,1,0
93732,45.01,pos,UK,0,2675,569,1,0
93733,24.45,pos,DE,0,1019,757,0,0
93734,65.65,online,IN,1,4094,12,0,0
93735,38.49,withdrawal,UK,1,1659,635,1,0
93736,3.71,pos,UK,1,462,587,1,0
93737,105.57,withdrawal,CN,1,1746,96,1,0
93738,57.26,withdrawal,US,0,2911,188,1,0
93739,2.85,online,DE,0,1907,662,0,0
93740,270.16,pos,UK,0,4250,600,0,0
93741,105.28,withdrawal,IN,1,1752,843,1,1
93742,7.68,pos,US,1,1078,157,1,0
93743,220.18,online,UK,1,2636,521,0,0
93744,54.62,pos,US,0,2659,317,1,0
93745,27.39,pos,IN,0,164,117,1,0
93746,4.71,online,IN,1,125,814,1,0
93747,136.58,online,UK,1,4328,707,0,0
93748,348.42,withdrawal,DE,0,525,762,1,0
93749,20.5,online,IN,1,2333,886,1,0
93750,53.94,pos,DE,1,3430,261,0,0
93751,27.12,withdrawal,CN,1,2262,608,0,0
93752,84.97,online,FR,0,3930,854,0,0
93753,205.02,withdrawal,CN,0,3364,842,1,0
93754,14.01,pos,DE,0,2168,263,1,0
93755,35.41,pos,DE,1,1040,897,1,0
93756,17.99,withdrawal,UK,1,644,355,0,0
93757,25.96,pos,US,1,1196,152,1,0
93758,13.92,pos,CN,1,4385,553,1,0
93759,100.68,online,IN,0,4104,39,0,0
93760,4.45,pos,UK,1,2178,778,1,0
93761,130.56,pos,IN,0,472,988,1,0
93762,15.33,pos,IN,0,4020,718,0,0
93763,31.02,online,DE,0,3868,303,0,1
93764,42.35,online,IN,0,757,560,1,0
93765,47.97,online,US,0,3124,886,1,0
93766,18.99,pos,IN,0,4180,134,1,0
93767,67.1,online,FR,0,1661,129,1,0
93768,225.16,withdrawal,CN,0,3843,481,0,0
93769,61.38,pos,US,0,3546,699,0,0
93770,2.82,withdrawal,US,1,3386,548,0,0
93771,45.16,online,FR,1,2597,929,1,0
93772,51.61,withdrawal,CN,1,4993,504,0,0
93773,33.32,withdrawal,DE,0,2822,416,1,0
93774,35.09,online,IN,0,3705,227,0,0
93775,22.18,withdrawal,CN,1,84,665,1,0
93776,313.91,pos,UK,0,3105,752,1,0
93777,75.38,pos,UK,1,3603,812,1,0
93778,76.95,withdrawal,FR,1,273,84,0,0
93779,55.44,withdrawal,US,1,4859,640,0,1
93780,95.95,pos,FR,0,3814,56,0,0
93781,55.04,pos,US,1,1925,21,1,0
93782,116.78,online,US,0,4644,946,0,0
93783,9.23,online,US,1,3378,43,1,0
93784,3.01,online,IN,1,3812,435,0,0
93785,82.65,withdrawal,CN,0,1633,158,0,1
93786,132.46,withdrawal,CN,1,2283,93,1,0
93787,110.57,pos,UK,1,252,905,0,0
93788,50.86,withdrawal,IN,0,2079,392,1,0
93789,0.32,withdrawal,UK,0,3061,904,0,0
93790,12.88,withdrawal,IN,1,797,467,0,0
93791,49.76,withdrawal,CN,0,1489,837,0,0
93792,109.17,online,US,1,4339,765,0,0
93793,37.4,online,FR,0,2813,924,0,0
93794,75.84,withdrawal,IN,0,822,248,0,0
93795,19.3,online,CN,0,2492,326,1,0
93796,18.58,online,US,0,3378,408,1,0
93797,135.78,online,IN,0,2943,467,0,0
93798,57.7,online,CN,1,4772,347,0,0
93799,297.66,pos,US,1,122,327,0,0
93800,23.74,withdrawal,US,0,1115,562,1,0
93801,59.38,online,US,1,1139,711,1,0
93802,20.86,online,IN,1,4854,475,1,0
93803,29.57,withdrawal,DE,1,3509,809,0,0
93804,102.18,online,IN,0,3060,130,0,0
93805,240.38,online,DE,1,4930,969,0,0
93806,13.75,withdrawal,FR,0,422,809,0,0
93807,13.88,pos,FR,0,2234,570,0,0
93808,304.63,pos,CN,1,3647,446,0,0
93809,133.29,pos,IN,1,1759,579,0,0
93810,37.52,withdrawal,CN,0,4812,72,0,0
93811,52.24,withdrawal,US,0,1806,923,1,0
93812,155.54,online,US,1,4302,465,0,0
93813,120.01,online,US,0,189,958,0,0
93814,94.04,withdrawal,FR,1,1083,833,0,0
93815,200.04,withdrawal,DE,0,1283,779,0,0
93816,37.46,withdrawal,US,1,4983,943,1,0
93817,23.73,pos,CN,1,34,215,0,0
93818,52.73,online,US,0,4612,42,1,0
93819,0.75,online,FR,0,360,324,0,0
93820,70.78,pos,US,0,2589,419,1,0
93821,45.45,pos,DE,0,1091,22,0,0
93822,14.15,online,IN,0,1845,963,0,0
93823,208.33,online,FR,1,4966,45,1,0
93824,21.62,withdrawal,FR,1,1074,866,1,0
93825,122.41,pos,UK,1,2050,95,0,0
93826,122.32,pos,FR,1,1922,240,0,0
93827,4.35,online,FR,0,4095,123,1,0
93828,55.8,withdrawal,UK,1,2080,36,1,0
93829,64.7,withdrawal,FR,0,885,166,0,0
93830,170.11,online,IN,0,3320,401,0,0
93831,97.93,pos,UK,1,693,349,1,0
93832,6.54,online,IN,0,4831,962,1,0
93833,59.56,pos,IN,1,1437,473,1,0
93834,35.79,withdrawal,FR,1,942,433,1,0
93835,18.75,online,FR,0,2083,30,0,0
93836,32.3,online,FR,0,261,858,0,0
93837,183.4,online,DE,0,2362,656,1,0
93838,96.76,online,CN,0,3099,22,1,0
93839,57.17,withdrawal,UK,1,845,648,0,0
93840,127.47,pos,UK,1,2014,553,1,0
93841,344.9,pos,FR,0,182,775,0,0
93842,261.96,pos,IN,0,1816,308,1,0
93843,10.19,online,IN,0,2538,144,0,0
93844,40.39,withdrawal,IN,1,1044,288,1,0
93845,37.56,pos,UK,1,584,121,1,0
93846,80.71,online,FR,0,1864,416,1,0
93847,9.48,online,FR,0,2625,556,0,0
93848,254.74,online,CN,0,1701,676,1,0
93849,152.57,withdrawal,DE,0,3793,247,0,0
93850,13.1,online,UK,0,3579,477,0,0
93851,29.34,online,FR,0,517,425,1,0
93852,15.44,withdrawal,FR,0,3554,198,1,1
93853,64.94,pos,UK,1,2923,719,1,0
93854,220.84,withdrawal,US,1,338,860,0,0
93855,103.46,pos,US,0,3469,94,1,1
93856,93.02,pos,DE,0,876,307,0,0
93857,7.74,online,UK,1,4509,948,0,0
93858,236.76,online,DE,1,4410,305,0,0
93859,32.96,pos,CN,0,2253,407,0,0
93860,230.39,withdrawal,CN,1,428,439,0,0
93861,60.52,online,UK,0,144,589,0,0
93862,75.24,withdrawal,US,0,4714,133,0,0
93863,92.89,withdrawal,FR,1,3947,869,0,0
93864,34.04,pos,UK,0,1130,11,1,0
93865,180.52,online,US,0,3493,281,0,0
93866,317.84,online,IN,1,684,861,0,0
93867,33.34,pos,CN,0,3274,404,1,0
93868,0.01,online,DE,1,472,549,0,0
93869,74.57,withdrawal,CN,0,1136,669,1,0
93870,89.86,withdrawal,IN,0,3723,523,0,0
93871,6.56,withdrawal,IN,0,4462,500,1,0
93872,111.75,withdrawal,DE,1,295,167,1,0
93873,34.54,pos,FR,1,1112,323,1,0
93874,318.61,pos,IN,1,2510,794,0,0
93875,152.06,pos,IN,0,3328,300,0,0
93876,7.54,online,DE,0,3435,484,0,0
